matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,wfa_16_time,wfa_16_cycle,wfa_16_perms,wfa_16_planes,wfa_16_split,wfa_2_time,wfa_2_cycle,wfa_2_perms,wfa_2_planes,wfa_2_split,wfa_4_time,wfa_4_cycle,wfa_4_perms,wfa_4_planes,wfa_4_split,wfa_8_time,wfa_8_cycle,wfa_8_perms,wfa_8_planes,wfa_8_split
583,10403,11874.0,1.7601058000000194,wfa,0.308362300042063,12201.0,2319,3,,0.0245321999536827,13484.0,801,9,,0.0689162999624386,12476.0,1131,5,,0.1572359999408945,12191.0,1712,3,
584,10329,11663.0,1.4628976999956649,wfa,0.3036998000461608,12060.0,2284,3,,0.0249186999863013,13359.0,794,9,,0.0671199000207707,12655.0,1114,5,,0.1524157000239938,12163.0,1666,3,
585,10913,12538.0,1.797231099975761,wfa,0.3190766000188887,12758.0,2413,3,,0.0286892999429255,14275.0,816,9,,0.0720303999260068,13416.0,1160,5,,0.1642778000095859,13129.0,1759,3,
586,10301,11820.0,1.8504781000083312,wfa,0.3132104999385774,12030.0,2344,3,,0.0266182000050321,13067.0,810,9,,0.071954800048843,12579.0,1147,5,,0.1525266000535339,12299.0,1723,3,
587,10118,11175.0,1.6672767999989446,wfa,0.3197571999626234,11576.0,2342,3,,0.024217199999839,13063.0,789,9,,0.0704901999561116,12262.0,1131,5,,0.1532950000837445,11974.0,1690,3,
588,10460,12097.0,1.4709537000162527,wfa,0.3065842000069096,12369.0,2316,3,,0.0273453000700101,13041.0,787,9,,0.0692604000214487,12648.0,1142,5,,0.1513039999408647,12295.0,1691,3,
589,10598,12046.0,1.7734025999961889,wfa,0.3178070000139996,12729.0,2389,3,,0.0272062000585719,14138.0,839,9,,0.0727066000690683,13284.0,1193,5,,0.1587896000128239,12836.0,1737,3,
590,10361,11866.0,1.75765469999169,wfa,0.3118661999469623,12510.0,2351,3,,0.0288205000106245,13814.0,812,9,,0.0720482999458909,12994.0,1157,5,,0.1517755000386387,12503.0,1682,3,
591,10748,12009.0,1.497038600005908,wfa,0.3112083999440074,12486.0,2359,3,,0.0250856999773532,13832.0,819,9,,0.0693853999255225,12891.0,1153,5,,0.1556695000035688,12611.0,1733,3,
592,10644,11919.0,1.7994846999936271,wfa,0.3172182000707835,12207.0,2376,3,,0.0263357000658288,13590.0,821,9,,0.0703364999499172,12937.0,1169,5,,0.1570101000834256,12631.0,1727,3,
593,10173,11382.0,1.6938691000104882,wfa,0.3076547000091523,11691.0,2263,3,,0.0291930999374017,13366.0,774,9,,0.0667695999145507,12133.0,1092,5,,0.1497850999003276,11812.0,1640,3,
594,10015,11344.0,1.4050832999928389,wfa,0.2990769998868927,11622.0,2234,3,,0.0295852000126615,12777.0,797,9,,0.072010799893178,12146.0,1134,5,,0.1537201999453827,11760.0,1693,3,
595,11253,12765.0,1.8665553000173527,wfa,0.3211787999607622,13083.0,2421,3,,0.0271693000104278,14319.0,834,9,,0.0721583999693393,13615.0,1175,5,,0.1601227999199181,13479.0,1790,3,
596,10505,11664.0,1.92490050001652,wfa,0.3150045999791473,12031.0,2349,3,,0.028356899973005,13512.0,800,9,,0.070549700059928,12649.0,1133,5,,0.1529177000047639,12277.0,1684,3,
597,10155,11476.0,1.6736105000018142,wfa,0.3108472999883815,11884.0,2310,3,,0.0232854000059887,12781.0,788,9,,0.0698054999811574,12134.0,1130,5,,0.1517548999981954,11873.0,1662,3,
598,10008,11185.0,1.39506640000036,wfa,0.3186951000243425,11524.0,2299,3,,0.0231052000308409,12579.0,799,9,,0.0675228999461978,11792.0,1112,5,,0.1483811000362038,11593.0,1680,3,
599,10614,12269.0,1.7650791000050958,wfa,0.3056119999382645,12627.0,2321,3,,0.029281000024639,13669.0,806,9,,0.069793100003153,12985.0,1136,5,,0.1567166000604629,12669.0,1720,3,
600,10255,11633.0,1.7497053999977652,wfa,0.3102620000718161,12014.0,2313,3,,0.0307656000368297,13178.0,795,9,,0.0685805000830441,12539.0,1126,5,,0.1533081999514252,12222.0,1703,3,
601,10044,11231.0,1.585760099987965,wfa,0.310351200052537,11660.0,2286,3,,0.0273233000189065,12827.0,788,9,,0.0684081999352201,12170.0,1119,5,,0.1518102999543771,11870.0,1698,3,
602,10820,12415.0,1.8939786000119057,wfa,0.3110794000094756,12643.0,2339,3,,0.0257393000647425,13564.0,811,9,,0.0706031000008806,12869.0,1150,5,,0.1571185000939294,12645.0,1746,3,
603,10634,12083.0,2.0010588000004645,wfa,0.3890736999455839,12482.0,2385,3,,0.0252633000491186,13720.0,821,9,,0.0713355999905616,13422.0,1177,5,,0.1642811000347137,12992.0,1768,3,
604,10493,11926.0,1.6677768000226934,wfa,0.3207364999689162,12087.0,2371,3,,0.0284994998946785,13418.0,809,9,,0.0709155000513419,12486.0,1146,5,,0.1553947000065818,12168.0,1716,3,
605,11159,12494.0,1.8531547999882605,wfa,0.3175586999859661,12880.0,2374,3,,0.0297395000234246,14024.0,807,9,,0.0708068000385537,13618.0,1147,5,,0.1562666000099852,13212.0,1694,3,
606,10668,11893.0,1.922406300000148,wfa,0.3073932999977842,12427.0,2320,3,,0.0268202000297606,13796.0,804,9,,0.070904100080952,13064.0,1144,5,,0.1598339000483974,12791.0,1731,3,
607,10837,12559.0,1.7432712999871,wfa,0.3253143000183627,12785.0,2419,3,,0.0294068999355658,13712.0,811,9,,0.0717759999679401,13272.0,1182,5,,0.15759220009204,12966.0,1747,3,
608,10943,12362.0,2.0095770999905653,wfa,0.3128719999222085,12446.0,2377,2,,0.0254319000523537,13679.0,808,8,,0.0711394000099971,12926.0,1146,4,,0.1553098999429494,12816.0,1717,3,
609,10262,11514.0,1.901929899991956,wfa,0.3093086000299081,12262.0,2289,3,,0.0284902999410405,13170.0,797,9,,0.0686382999410852,12845.0,1134,5,,0.1523788999766111,12271.0,1693,3,
610,10690,12062.0,1.7606364999955986,wfa,0.3036942000035196,12384.0,2320,3,,0.0251387999160215,13441.0,810,9,,0.0709798000752925,12828.0,1150,5,,0.1593149999389425,12677.0,1695,3,
611,10420,11882.0,1.4461732999770902,wfa,0.3375251999823376,12211.0,2442,3,,0.0257715999614447,13570.0,829,9,,0.0728737999452278,12726.0,1174,5,,0.1541113998973742,12316.0,1744,3,
612,10461,11854.0,1.7613476999977138,wfa,0.3201751000015065,12203.0,2387,3,,0.0291194999590516,13426.0,822,9,,0.0721981000388041,12915.0,1170,5,,0.1559202999342233,12831.0,1744,3,
613,9896,10926.0,1.6637462999788113,wfa,0.3103798000374809,11324.0,2262,3,,0.0231584999710321,12635.0,787,9,,0.0668906000209972,11672.0,1095,5,,0.1476308999117463,11365.0,1673,3,
614,10631,11934.0,1.4978747999994084,wfa,0.3050992999924347,12080.0,2300,3,,0.0249873999273404,13547.0,807,9,,0.0688937000231817,12769.0,1133,5,,0.1557727000908926,12558.0,1710,3,
615,11188,12831.0,1.840394800005015,wfa,0.3221067000413313,13081.0,2432,3,,0.0292404000647366,14199.0,817,9,,0.0729856999823823,13350.0,1167,5,,0.1626262000063434,13166.0,1795,3,
616,10919,12411.0,1.9169477999967055,wfa,0.3187651999760419,12964.0,2386,3,,0.0256935999495908,14088.0,821,9,,0.0694652999518439,13443.0,1158,5,,0.1580798999639228,12883.0,1739,3,
617,10243,11550.0,1.8490143999806603,wfa,0.3147281999699771,11750.0,2317,3,,0.0273482999764382,12714.0,789,9,,0.0691960999974981,12349.0,1125,5,,0.155519500025548,12119.0,1679,3,
618,11004,12419.0,1.8242915000009816,wfa,0.3111993999918923,12772.0,2369,3,,0.0247796999756246,13759.0,800,9,,0.0701398999663069,13030.0,1152,5,,0.1568908999906852,12756.0,1702,3,
619,10730,12156.0,1.966878799983533,wfa,0.3187449999386444,12484.0,2371,3,,0.0237124999985098,13415.0,806,9,,0.0709724000189453,12608.0,1155,5,,0.1524012999143451,12350.0,1696,3,
620,10499,11958.0,1.751742699998431,wfa,0.3075929000042379,12270.0,2313,3,,0.0287122000008821,13779.0,809,9,,0.0694688999792561,12748.0,1132,5,,0.1521309999516233,12436.0,1666,3,
621,10269,11556.0,1.4289107999939006,wfa,0.3213160999584943,11895.0,2368,3,,0.0251060000155121,13274.0,816,9,,0.0706354000139981,12800.0,1169,5,,0.1566965000238269,12463.0,1733,3,
622,10851,12165.0,1.7960573000018485,wfa,0.3132694000378251,12541.0,2369,3,,0.0287156000267714,13773.0,804,9,,0.0744931999361142,13180.0,1156,5,,0.1597108000423759,12857.0,1726,3,
623,11032,13025.0,2.036995599977672,wfa,0.3163916999474168,13357.0,2398,3,,0.0299968000035733,14306.0,813,9,,0.0716987000778317,13718.0,1166,5,,0.1595691000111401,13191.0,1735,3,
624,10859,12340.0,1.819557699986035,wfa,0.3101828000508249,12641.0,2355,3,,0.0247547000180929,13835.0,812,9,,0.0692296000197529,12918.0,1137,5,,0.153539799968712,12603.0,1694,3,
625,9934,11416.0,1.6691197000036482,wfa,0.3128648999845609,11694.0,2280,3,,0.0284669999964535,12855.0,802,9,,0.0701217999448999,12267.0,1128,5,,0.1536128999432549,11931.0,1678,3,
626,10740,12238.0,1.7925363999966066,wfa,0.3195439999690279,12497.0,2356,3,,0.0255391999380663,13383.0,787,9,,0.069774099974893,13005.0,1130,5,,0.1541455000406131,12662.0,1689,3,
627,10324,11654.0,1.4592540000157896,wfa,0.3129951000446453,11989.0,2257,3,,0.026676999987103,13278.0,793,9,,0.0699024000205099,12457.0,1112,5,,0.1611253999872133,12183.0,1669,3,
628,10631,11999.0,1.7541855999734253,wfa,0.308939200011082,12363.0,2325,3,,0.0296593999955803,13358.0,809,9,,0.0702992000151425,12692.0,1141,5,,0.1564350000116974,12286.0,1719,3,
629,10924,12477.0,1.819697200000519,wfa,0.3230272000655532,12972.0,2417,3,,0.025823300005868,14436.0,827,9,,0.0711153000593185,13298.0,1167,5,,0.1577899999683722,12741.0,1720,3,
630,10533,11743.0,1.788702199992258,wfa,0.3076727000297978,12174.0,2309,3,,0.0264955000020563,13539.0,810,9,,0.0700297999428585,12659.0,1148,5,,0.1636773999780416,12370.0,1724,3,
631,10569,11965.0,1.4947287999966647,wfa,0.3063638999592513,12369.0,2298,3,,0.027072700089775,13156.0,770,9,,0.0674226999981328,12709.0,1109,5,,0.1512451999587938,12524.0,1633,3,
632,10129,11331.0,1.6958019000012428,wfa,0.3146925999317318,11686.0,2329,3,,0.0238130999496206,12987.0,780,9,,0.0688145000021904,12204.0,1113,5,,0.1497187999775633,11977.0,1677,3,
633,10600,12130.0,1.7526295999996364,wfa,0.3222868000157177,12522.0,2406,3,,0.0296550999628379,13516.0,811,9,,0.0727282000007107,12916.0,1165,5,,0.1560576000483706,12697.0,1709,3,
634,10054,11505.0,1.5921661000174936,wfa,0.3218502999516204,11853.0,2323,3,,0.0232714000158011,12622.0,798,9,,0.0690983000677079,12175.0,1131,5,,0.1496949000284075,11886.0,1665,3,
635,10584,12296.0,1.7469260999932883,wfa,0.3161475999513641,12550.0,2360,3,,0.025363799999468,13771.0,815,9,,0.0691791999852284,12804.0,1141,5,,0.1563422000035643,12423.0,1702,3,
636,10376,11684.0,1.7917905999929644,wfa,0.3239356999984011,12058.0,2385,3,,0.0311069999588653,13403.0,830,9,,0.0713249999098479,12623.0,1171,5,,0.1545610999455675,12523.0,1749,3,
637,10349,11792.0,1.4660086999938358,wfa,0.3028521999949589,12322.0,2288,3,,0.0238869000459089,13575.0,810,9,,0.0696211999747902,12734.0,1132,5,,0.1516242999350652,12088.0,1690,3,
638,10339,11527.0,1.7247814000002109,wfa,0.3150466000661254,12097.0,2316,3,,0.0248168000252917,13271.0,787,9,,0.0693654000060632,12534.0,1106,5,,0.1536780999740585,12148.0,1685,3,
639,10529,12207.0,1.734182200016221,wfa,0.3202188001014292,12576.0,2375,3,,0.0288062000181525,13364.0,804,9,,0.069844500045292,12560.0,1148,5,,0.1571493999799713,12286.0,1695,3,
640,11133,12464.0,1.7328471000073478,wfa,0.3213863000273704,12755.0,2420,3,,0.0261230000760406,14151.0,824,9,,0.0714689999585971,13341.0,1160,5,,0.1616013000020757,13029.0,1754,3,
641,11034,12481.0,2.093195099994773,wfa,0.3215656999964267,13096.0,2409,3,,0.030694399960339,14440.0,828,9,,0.0721295999828726,13317.0,1180,5,,0.1566537000471726,12827.0,1730,3,
642,9926,11338.0,1.7830480000120588,wfa,0.3285206999862566,11684.0,2396,3,,0.02410429995507,12656.0,795,9,,0.0743374999146908,12103.0,1150,5,,0.1539810999529436,11849.0,1692,3,
643,10552,12167.0,1.7627769999962766,wfa,0.3205075999721885,12768.0,2388,3,,0.0252425000071525,13683.0,815,9,,0.0709595000371337,13229.0,1172,5,,0.1580579000292346,12620.0,1714,3,
644,10728,12151.0,1.6653254000120796,wfa,0.3120792000554502,12491.0,2353,3,,0.0308333999710157,13424.0,800,9,,0.0687821999890729,12729.0,1129,5,,0.1523584999376908,12311.0,1679,3,
645,10280,11568.0,1.7424996999907307,wfa,0.3222438000375405,11929.0,2361,3,,0.0249340001028031,13144.0,811,9,,0.0715016999747604,12548.0,1153,5,,0.1552950999466702,12231.0,1728,3,
646,10931,12514.0,1.845024199981708,wfa,0.3107341000577435,13016.0,2357,3,,0.0257016000105068,14222.0,821,9,,0.0707512999651953,13494.0,1158,5,,0.1573422000510618,13326.0,1716,3,
647,10316,11535.0,1.7206868999928702,wfa,0.3084170999936759,12076.0,2294,3,,0.0278822999680414,13574.0,806,9,,0.0728222000179812,12778.0,1141,5,,0.1536442000651732,12106.0,1709,3,
648,10694,12327.0,1.7964943000115454,wfa,0.3288460000185296,12751.0,2458,3,,0.0813953999895602,13652.0,829,9,,0.0745129999704659,13025.0,1173,5,,0.1632072000065818,12763.0,1762,3,
649,10832,12326.0,1.812964299984742,wfa,0.3109255000017583,12613.0,2343,3,,0.0310493999859318,14063.0,813,9,,0.0727419999893754,13351.0,1143,5,,0.1614334000041708,13117.0,1705,3,
650,9941,11168.0,1.7355835000053048,wfa,0.3122798000695184,11378.0,2285,3,,0.0240046000108122,12923.0,786,9,,0.0678239000262692,12071.0,1115,5,,0.1497802999801933,11651.0,1670,3,
651,10385,11806.0,1.4758731999900192,wfa,0.3085702999960631,12451.0,2285,3,,0.0295930999564006,13905.0,794,9,,0.0715991999022662,12663.0,1116,5,,0.1547871999209746,12098.0,1685,3,
652,10568,12553.0,1.743048300006194,wfa,0.3151370000559836,12786.0,2366,3,,0.0281814000336453,13255.0,798,9,,0.0703846999676898,13164.0,1139,5,,0.1592880000825971,12732.0,1707,3,
653,10530,11878.0,1.8988220000173897,wfa,0.3075349000282585,12151.0,2307,3,,0.024615200003609,13181.0,796,9,,0.0684985000407323,12662.0,1133,5,,0.1543689999962225,12316.0,1692,3,
654,10614,12105.0,1.8924490000063088,wfa,0.3232749999733642,12488.0,2403,3,,0.0250457000220194,13643.0,818,9,,0.0703117999946698,12808.0,1167,5,,0.1583911000052467,12406.0,1720,3,
655,11671,13161.0,2.018411600001855,wfa,0.3298765000654384,13721.0,2503,3,,0.031951600103639,15030.0,858,9,,0.0763531000120565,14467.0,1235,5,,0.1670730001060292,13955.0,1827,3,
656,10781,12114.0,1.80397870001616,wfa,0.3221814000280574,12534.0,2396,3,,0.0281036000233143,13631.0,822,9,,0.0699418999720364,13038.0,1163,5,,0.1577718999469652,12735.0,1749,3,
657,11256,12752.0,1.83209879999049,wfa,0.3148221999872476,13348.0,2407,3,,0.0324947999324649,14523.0,829,9,,0.0734455999918282,13865.0,1190,5,,0.1620933000231161,13347.0,1781,3,
658,10018,11212.0,1.6657371999754105,wfa,0.3186762999976054,11485.0,2322,3,,0.0233595001045614,12636.0,801,9,,0.0705092001007869,11783.0,1133,5,,0.1502154000336304,11543.0,1667,3,
659,10542,12092.0,1.7589549999975134,wfa,0.3082712999312207,12359.0,2312,3,,0.0246590999886393,13222.0,802,9,,0.0694645000621676,12916.0,1141,5,,0.1581701999530196,12557.0,1703,3,
660,11067,12879.0,1.882661800016649,wfa,0.3284272999735549,13030.0,2437,3,,0.0308705999050289,14296.0,837,9,,0.0726793999783694,13473.0,1183,5,,0.162991699995473,13296.0,1789,3,
661,11083,12613.0,1.5961354000028225,wfa,0.3094190000556409,12978.0,2346,3,,0.0261176999192684,14067.0,817,9,,0.0713095000246539,13314.0,1151,5,,0.1573817000025883,13063.0,1711,3,
662,10522,11945.0,1.795647100021597,wfa,0.3085770000470802,12327.0,2313,3,,0.0267706000013276,13757.0,806,9,,0.0725987000623717,13129.0,1154,5,,0.1657749000005424,12871.0,1711,3,
663,10382,11527.0,1.7425740000035148,wfa,0.3230176999932155,11814.0,2347,3,,0.0290627999929711,13221.0,798,9,,0.0692862999858334,12680.0,1140,5,,0.1515949999447912,12463.0,1691,3,
664,10557,11870.0,1.4805572000041138,wfa,0.3134582000784576,12349.0,2335,3,,0.0250252999830991,13247.0,795,9,,0.0693131000734865,12209.0,1115,5,,0.1504786000587046,11905.0,1654,3,
665,10636,12067.0,1.7823842999932822,wfa,0.3256127999629825,12460.0,2418,3,,0.0296939000254496,13382.0,822,9,,0.0735859000124037,12795.0,1183,5,,0.1587668999563902,12502.0,1760,3,
666,10725,11948.0,1.7843979999888688,wfa,0.3206763999769464,12322.0,2384,3,,0.0261939999181777,13637.0,802,9,,0.0706348000094294,12787.0,1147,5,,0.1594114999752491,12555.0,1700,3,
667,10789,12361.0,1.8145746999944092,wfa,0.3144753000233322,12770.0,2382,3,,0.0252846999792382,13901.0,827,9,,0.0708125999663025,13039.0,1157,5,,0.1585711999796331,12813.0,1747,3,
668,10356,11793.0,1.7609602000156883,wfa,0.3178704999154433,12360.0,2358,3,,0.0303266999544575,13752.0,811,9,,0.0710603999905288,12765.0,1149,5,,0.1528956000693142,12172.0,1710,3,
669,10483,11930.0,1.7645277999981772,wfa,0.3191886000568047,12205.0,2357,3,,0.0280770999379456,13808.0,815,9,,0.0780839000362902,13095.0,1163,5,,0.1588322999887168,12900.0,1730,3,
670,10703,12289.0,1.7923382000008132,wfa,0.3108932999894023,12500.0,2341,3,,0.025462600053288,13443.0,801,9,,0.0751579999923706,13016.0,1155,5,,0.1639696999918669,12758.0,1725,3,
671,10795,12261.0,1.541259999998147,wfa,0.337926400010474,12535.0,2401,3,,0.0277345000067725,13315.0,798,9,,0.0714386999607086,12727.0,1151,5,,0.15688639995642,12421.0,1690,3,
672,10650,11857.0,1.881194899993716,wfa,0.3249110999749973,12284.0,2398,3,,0.0258709000190719,13522.0,810,9,,0.0709572000196203,12644.0,1158,5,,0.160124700050801,12332.0,1770,3,
673,10792,12327.0,1.963650699995924,wfa,0.3176085000159219,12737.0,2377,3,,0.0312618999741971,13722.0,818,9,,0.0718979000812396,13258.0,1167,5,,0.1613224999746307,12972.0,1746,3,
674,9674,10641.0,1.7606665999919642,wfa,0.3145609000930562,11072.0,2274,3,,0.0238468000898137,12538.0,775,9,,0.0684307999908924,11735.0,1099,5,,0.1475751999532804,11466.0,1636,3,
675,10391,11760.0,1.734090300014941,wfa,0.3010533999186009,12196.0,2255,3,,0.0244381999364122,13754.0,792,9,,0.0686512000393122,12375.0,1107,5,,0.1486000000732019,12032.0,1680,3,
676,10264,11488.0,1.7199659000034444,wfa,0.2999250000575557,11895.0,2256,3,,0.0283115999773144,13286.0,782,9,,0.0674197999760508,12296.0,1088,5,,0.1488113000523299,12120.0,1670,3,
677,9768,10878.0,1.357799099991098,wfa,0.3166592000052333,11135.0,2285,3,,0.0242127000819891,12876.0,813,9,,0.1258038999512791,11976.0,1142,5,,0.1520620000082999,11642.0,1714,3,
678,10793,12205.0,1.8020590000087395,wfa,0.315549400052987,12490.0,2364,3,,0.027811300009489,13606.0,806,9,,0.0714549000840634,13122.0,1165,5,,0.1609869999811053,12812.0,1732,3,
679,10321,11756.0,1.8966588999901437,wfa,0.3117971000028774,12047.0,2300,3,,0.0299249000381678,12981.0,799,9,,0.0728763999650254,12482.0,1137,5,,0.1549645999912172,12093.0,1694,3,
680,10426,11778.0,1.943937400006689,wfa,0.3152228000108152,12136.0,2346,3,,0.0254242999944835,13041.0,806,9,,0.0701576999854296,12536.0,1147,5,,0.1553909000940621,12261.0,1711,3,
681,10372,11651.0,1.8485304999921937,wfa,0.3177852999651804,12377.0,2354,3,,0.0265749999089166,13493.0,811,9,,0.0711708000162616,12551.0,1153,5,,0.1544098999584093,12089.0,1723,3,
682,10514,12024.0,1.9906950000149664,wfa,0.3249253999674693,12349.0,2393,3,,0.0325899999588727,13372.0,816,9,,0.071041400078684,12557.0,1159,5,,0.158512599999085,12339.0,1732,3,
683,10733,12205.0,1.9993987000198103,wfa,0.3128446999471634,12567.0,2336,3,,0.0272798999212682,13493.0,806,9,,0.0721350000239908,13040.0,1153,5,,0.1582079000072553,12597.0,1700,3,
684,10711,12122.0,2.027115600008983,wfa,0.3176914999494329,12881.0,2371,3,,0.030324500054121,13798.0,817,9,,0.071700399974361,13334.0,1166,5,,0.160835099988617,12845.0,1741,3,
685,10660,12017.0,2.001098899985664,wfa,0.321623699972406,12433.0,2368,3,,0.0246148000005632,13596.0,804,9,,0.0700353999854996,12939.0,1151,5,,0.159349099965766,12742.0,1687,3,
686,10674,12144.0,1.972234800021397,wfa,0.310479799984023,12489.0,2330,3,,0.0254473000532016,13084.0,801,9,,0.0705599000211805,12771.0,1143,5,,0.1581591999856755,12489.0,1705,3,
687,10982,12747.0,1.8735639000078663,wfa,0.3121199000161141,13007.0,2378,3,,0.031132600037381,14138.0,811,9,,0.0707811000756919,13419.0,1158,5,,0.1624405999900773,13050.0,1708,3,
688,10664,11971.0,1.967779900005553,wfa,0.3222522999858483,12390.0,2372,3,,0.0251474999822676,13516.0,816,9,,0.0703495999332517,12849.0,1155,5,,0.1562018999829888,12475.0,1736,3,
689,10910,12283.0,2.0367758000211325,wfa,0.3162952999118715,12542.0,2370,3,,0.0260875000385567,13946.0,820,9,,0.0712505999254062,13242.0,1167,5,,0.1575478999875486,12737.0,1741,3,
690,10635,11918.0,1.856589899980463,wfa,0.3121562999440357,12698.0,2329,3,,0.0289806999498978,14077.0,810,9,,0.0696966999676078,13348.0,1148,5,,0.1560644999844953,12814.0,1727,3,
691,10404,11693.0,1.6264280999894254,wfa,0.3155773999169469,11999.0,2326,3,,0.0243597000371664,13250.0,796,9,,0.0696612999308854,12376.0,1123,5,,0.1533704999601468,12064.0,1680,3,
692,10412,11935.0,1.7862344000022858,wfa,0.3190202999394387,12170.0,2344,3,,0.0323710000375285,13396.0,818,9,,0.0714707999723032,12643.0,1153,5,,0.1545946999685838,12356.0,1732,3,
693,10207,11801.0,1.7229518000094686,wfa,0.3261568000307306,12242.0,2360,3,,0.0239664999535307,13214.0,794,9,,0.0746678999857977,12430.0,1134,5,,0.1524835999589413,12014.0,1676,3,
694,10273,11684.0,1.5068428000085987,wfa,0.3164079000707716,11976.0,2295,3,,0.0235020000254735,13099.0,785,9,,0.0702634999761357,12138.0,1112,5,,0.1522392000770196,11833.0,1645,3,
695,10747,12196.0,1.8006710000045132,wfa,0.3302960000000894,12538.0,2410,3,,0.0327417000662535,13548.0,827,9,,0.0747677000472322,12821.0,1167,5,,0.1620142000028863,12711.0,1731,3,
696,10294,11546.0,1.8008234000008088,wfa,0.3215405000373721,11897.0,2344,3,,0.0279480998869985,13463.0,810,9,,0.0758383000502362,13153.0,1159,5,,0.1541286000283435,12721.0,1700,3,
697,10243,11354.0,1.545685700024478,wfa,0.3239537000190466,11716.0,2353,3,,0.0244261000771075,12826.0,794,9,,0.0704216000158339,11821.0,1130,5,,0.1543994999956339,11524.0,1694,3,
698,11339,13040.0,1.867636899987701,wfa,0.3182315999874845,13364.0,2415,3,,0.0322965000523254,14349.0,825,9,,0.0731688999803736,13525.0,1186,5,,0.1654629999538883,13330.0,1783,3,
699,10290,11862.0,1.7841375000134576,wfa,0.3135876000160351,12149.0,2333,3,,0.0239815000677481,13153.0,797,9,,0.0719227000372484,12483.0,1127,5,,0.1508268999168649,12264.0,1683,3,
700,10291,11506.0,1.8001480999810155,wfa,0.3006486999802291,11846.0,2252,3,,0.0304990999866276,12905.0,796,9,,0.0712705999612808,12430.0,1140,5,,0.1544255999615416,12110.0,1678,3,
701,10434,12096.0,1.7648917000042277,wfa,0.3267598000820726,12387.0,2397,3,,0.0251943999901413,13220.0,808,9,,0.0727765999035909,12486.0,1155,5,,0.16009630006738,12170.0,1730,3,
702,10244,11581.0,1.751209000009112,wfa,0.3300683000124991,12215.0,2350,3,,0.0242385999299585,12921.0,807,9,,0.0714712999761104,12499.0,1147,5,,0.1531053999206051,11975.0,1683,3,
703,10480,11971.0,1.7592008000065107,wfa,0.3682570999953896,12308.0,2255,3,,0.0302016000496223,13235.0,792,9,,0.0713807999854907,12437.0,1118,5,,0.1538091999245807,12149.0,1695,3,
704,10761,12249.0,1.5196572999993805,wfa,0.3113109999103471,12603.0,2333,3,,0.0261663000565022,13734.0,818,9,,0.0709725000197067,13130.0,1145,5,,0.1544045000337064,12689.0,1725,3,
705,11230,12860.0,1.870421300001908,wfa,0.3174347000895068,13236.0,2392,3,,0.0275952999945729,14613.0,824,9,,0.0757446000352501,13656.0,1160,5,,0.1635382999666035,13367.0,1754,3,
706,10934,12402.0,1.8262429000169504,wfa,0.3195948000065982,12857.0,2365,3,,0.0316458999877795,13711.0,819,9,,0.0712083999533206,13222.0,1174,5,,0.1594102999661117,12851.0,1730,3,
707,10405,11757.0,1.7388624000013806,wfa,0.3225605000043288,12064.0,2337,3,,0.0284159999573603,13071.0,792,9,,0.0752299999585375,12354.0,1135,5,,0.1558580999262631,11975.0,1682,3,
708,10686,12080.0,1.80749000000651,wfa,0.3261473999591544,12538.0,2421,3,,0.0289200999541208,13558.0,807,9,,0.074668199988082,13420.0,1180,5,,0.1629502000287175,13172.0,1766,3,
709,11034,12885.0,1.844153899990488,wfa,0.3231426000129431,13121.0,2413,3,,0.0256844999967142,13841.0,810,9,,0.0729849999770522,13580.0,1176,5,,0.1627798000117764,13359.0,1751,3,
710,10859,12346.0,1.8851021000009496,wfa,0.3152582000475377,12652.0,2357,3,,0.02777370007243,14062.0,820,9,,0.0768633000552654,13205.0,1163,5,,0.1597334000980481,12994.0,1734,3,
711,10525,11855.0,1.4750485000258775,wfa,0.3064015000127256,12145.0,2273,3,,0.0289452000288292,13396.0,801,9,,0.0709369999822229,12518.0,1131,5,,0.1554355999687686,12368.0,1711,3,
712,10470,11958.0,1.754799099988304,wfa,0.3106608000816777,12289.0,2305,3,,0.0248578999890014,13333.0,783,9,,0.0698243000078946,12733.0,1111,5,,0.1571474999655038,12465.0,1668,3,
713,10415,11772.0,1.7701063000131398,wfa,0.3191306999651715,12034.0,2337,3,,0.0251092000398784,13141.0,804,9,,0.0734608001075685,12577.0,1151,5,,0.1574133000103756,12337.0,1711,3,
714,10911,12340.0,1.6556032999942545,wfa,0.3228300000773743,13002.0,2408,3,,0.0319956000894308,14235.0,830,9,,0.0704816000070422,13454.0,1175,5,,0.1611859999829903,12847.0,1731,3,
715,10690,12142.0,1.8322485000244344,wfa,0.3201640999177471,12384.0,2381,3,,0.0261361999437212,13374.0,804,9,,0.0701965000480413,12753.0,1147,5,,0.1614134999690577,12576.0,1738,3,
716,10081,11311.0,1.9350896000105424,wfa,0.3276322999736294,11625.0,2325,3,,0.0293813999742269,12978.0,795,9,,0.0726448999485001,12102.0,1130,5,,0.1575742000713944,11871.0,1671,3,
717,10051,11336.0,1.419341800006805,wfa,0.3094278000062331,11957.0,2257,3,,0.0251184999942779,13317.0,795,9,,0.0692214999580755,12335.0,1113,5,,0.1524590000044554,11756.0,1674,3,
718,9967,11426.0,1.858167899976252,wfa,0.3346937999594956,11647.0,2361,3,,0.0268666000338271,12787.0,803,9,,0.0725424999836832,11750.0,1117,5,,0.1515115000074729,11476.0,1663,3,
