matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,maximum_16_time,maximum_16_cycle,maximum_16_perms,maximum_16_planes,maximum_16_split,maximum_2_time,maximum_2_cycle,maximum_2_perms,maximum_2_planes,maximum_2_split,maximum_4_time,maximum_4_cycle,maximum_4_perms,maximum_4_planes,maximum_4_split,maximum_8_time,maximum_8_cycle,maximum_8_perms,maximum_8_planes,maximum_8_split
558,474,8292.0,0.6974895999301225,maximum,0.7682009999407455,8948.0,822,3,,0.06846700003370643,11638.0,664,9,,0.1343265000032261,10292.0,662,5,,0.3303006000351161,9860.0,731,3,
559,482,8406.0,0.7365047999192029,maximum,0.8610851999837905,9110.0,864,3,,0.07001510006375611,11496.0,659,9,,0.1761263000080362,10398.0,668,5,,0.3950218000682071,10150.0,796,3,
560,482,8743.0,0.7583394000539556,maximum,0.8375855999765918,9735.0,886,3,,0.07986739999614656,12339.0,695,9,,0.15489560004789382,11103.0,699,5,,0.41646040009800345,10519.0,820,3,
561,479,8227.0,0.7829191000200808,maximum,0.8861681999405846,9155.0,864,3,,0.0726448999485001,11629.0,661,9,,0.1691468000644818,10651.0,679,5,,0.41114089998882264,9979.0,782,3,
562,481,8126.0,0.7490168999647722,maximum,0.8129262999864295,8750.0,804,3,,0.07394049991853535,11232.0,668,9,,0.13734949997160584,10110.0,662,5,,0.3495625000214204,9830.0,806,3,
563,482,8038.0,0.7498429999686778,maximum,0.8301761000184342,8646.0,810,3,,0.06760830001439899,11250.0,661,9,,0.1492135999724269,9966.0,660,5,,0.33940589998383075,9590.0,764,3,
564,477,8328.0,0.7800183000508696,maximum,0.9208691000239924,8952.0,846,3,,0.06978599994909018,11252.0,665,9,,0.14789319992996752,10144.0,655,5,,0.3668086000252515,9840.0,778,3,
565,486,7817.0,0.8030160999624059,maximum,0.9577666000695899,8473.0,842,3,,0.07586730003822595,10527.0,640,9,,0.15928439993876964,9582.0,635,5,,0.3760679999832064,9265.0,739,3,
566,471,8060.0,0.8231015999335796,maximum,0.808917099959217,8732.0,879,3,,0.07590619998518378,10950.0,653,9,,0.1613440999062732,9944.0,654,5,,0.38444000005256385,9556.0,735,3,
567,472,7921.0,0.8381185999605805,maximum,0.9128630999475718,8561.0,817,3,,0.08833440009038895,10921.0,653,9,,0.18352439999580383,9917.0,652,5,,0.38337449997197837,9577.0,773,3,
568,462,8368.0,0.7311298999702558,maximum,0.8628463000059128,9024.0,845,3,,0.08533099992200732,11614.0,669,9,,0.17931220005266368,10448.0,664,5,,0.3915826000738889,10072.0,777,3,
569,465,7750.0,0.7374325999990106,maximum,0.7632405000040308,8374.0,794,3,,0.06738699995912611,10822.0,647,9,,0.1338026000885293,9506.0,654,5,,0.2976530999876559,9142.0,713,3,
570,474,8153.0,0.7547586999135092,maximum,0.8310229999478906,8793.0,808,3,,0.07649710006080568,11239.0,656,9,,0.14847379992716014,10053.0,644,5,,0.36175239994190633,9705.0,768,3,
571,480,7868.0,0.7793103000149131,maximum,0.8940394000383094,8860.0,907,3,,0.07497049996163696,11102.0,655,9,,0.14783659996464849,9992.0,671,5,,0.3249105999711901,9348.0,770,3,
572,484,8538.0,0.7393111999845132,maximum,0.8200156000675634,9146.0,820,3,,0.07666110002901405,11956.0,678,9,,0.14723080000840127,10694.0,679,5,,0.35509389999788254,10346.0,811,3,
573,477,8250.0,0.7758843000046909,maximum,0.8662890000268817,8939.0,851,3,,0.07140380004420877,11453.0,653,9,,0.14066690008621663,10122.0,649,5,,0.3159124000230804,9818.0,764,3,
574,483,8362.0,0.750743200071156,maximum,0.7687505999347195,8970.0,806,3,,0.06771400000434369,11688.0,658,9,,0.15175020007882267,10331.0,648,5,,0.35665339999832213,10026.0,789,3,
575,484,8763.0,0.7761754998937249,maximum,0.8424204000039026,9675.0,866,3,,0.07479670003522187,12117.0,677,9,,0.1422883999766782,10931.0,679,5,,0.38223959994502366,10227.0,774,3,
576,476,8242.0,0.7474519999232143,maximum,0.8414857999887317,8882.0,836,3,,0.06994690001010895,11336.0,659,9,,0.15861370007041842,10010.0,665,5,,0.37351969990413636,9635.0,740,3,
577,477,8061.0,0.8259450999321416,maximum,0.8354389999294654,8702.0,838,3,,0.09010029991623014,11071.0,652,9,,0.17391090001910925,10045.0,668,5,,0.407815600046888,9725.0,781,3,
578,478,8103.0,0.7683607999933884,maximum,0.7362818999681622,8727.0,821,3,,0.07128119992557913,10953.0,646,9,,0.1370424999622628,9951.0,650,5,,0.3083895999006927,9639.0,736,3,
579,477,8189.0,0.7390160999493673,maximum,0.8117880000500008,8829.0,836,3,,0.06878029997460544,11255.0,657,9,,0.13833210000302643,10213.0,657,5,,0.3703248000238091,9813.0,769,3,
580,485,9060.0,0.8590175999561325,maximum,0.8488384999800473,10004.0,873,3,,0.0797170998994261,12514.0,685,9,,0.14711669995449483,11410.0,696,5,,0.38111059996299446,10932.0,802,3,
581,483,8116.0,0.7362110000103712,maximum,0.778717500041239,8692.0,769,3,,0.06856130005326122,11102.0,645,9,,0.13816080009564757,10016.0,640,5,,0.3529514000983909,9668.0,746,3,
582,480,8171.0,0.7837949000531808,maximum,0.8216117999982089,8811.0,850,3,,0.07094580004923046,11517.0,673,9,,0.15367319993674755,10271.0,682,5,,0.363825700012967,9931.0,794,3,
583,480,8102.0,0.7404696999583393,maximum,0.7751769000897184,8726.0,802,3,,0.071745999972336,11108.0,645,9,,0.13791270006913692,9954.0,653,5,,0.3257899999152869,9622.0,741,3,
584,479,8091.0,0.7438177999574691,maximum,0.8490522999782115,8811.0,871,3,,0.07145140005741268,11235.0,656,9,,0.14101579994894564,9859.0,651,5,,0.3857710000593215,9555.0,752,3,
585,477,8562.0,0.7491097999736667,maximum,0.7689444998977706,9218.0,826,3,,0.07288200000766665,11780.0,656,9,,0.13493900001049042,10838.0,660,5,,0.3742937999777496,10594.0,795,3,
586,481,7945.0,0.7576548999641091,maximum,0.7676702999742702,8569.0,810,3,,0.07235769997350872,11015.0,660,9,,0.15053889993578196,10349.0,665,5,,0.3711275999667123,10001.0,775,3,
587,479,7905.0,0.767399900010787,maximum,0.808427199954167,8593.0,862,3,,0.07132410001941025,11301.0,659,9,,0.14502870000433177,9969.0,656,5,,0.35424989997409284,9593.0,774,3,
588,469,8095.0,0.7028380999108776,maximum,0.7743084999965504,8719.0,795,3,,0.07213450002018362,11233.0,646,9,,0.14565210009459406,9835.0,646,5,,0.35529430001042783,9551.0,766,3,
589,480,8213.0,0.8022177000530064,maximum,0.8264626999152824,9093.0,842,3,,0.08120739995501935,11931.0,678,9,,0.1401647999882698,10665.0,678,5,,0.39715109998360276,10101.0,783,3,
590,472,8069.0,0.7358352000592276,maximum,0.8897913000546396,9093.0,816,3,,0.06785810005385429,11407.0,644,9,,0.1361689999466762,10305.0,647,5,,0.348664200049825,9701.0,759,3,
591,475,8477.0,0.7388130000326782,maximum,0.8185095998924226,9149.0,841,3,,0.07138510001823306,11387.0,668,9,,0.1360018999548629,10325.0,641,5,,0.3414098999928683,9933.0,729,3,
592,473,8265.0,0.7541858999757096,maximum,0.795740400091745,8921.0,850,3,,0.07252680009696633,11387.0,659,9,,0.1566256999503821,10169.0,656,5,,0.3672169001074508,9937.0,781,3,
593,462,8054.0,0.7128199000144377,maximum,0.7961499999510124,8726.0,833,3,,0.07186569995246828,11402.0,638,9,,0.14034599997103214,9854.0,630,5,,0.3143974000122398,9606.0,739,3,
594,467,7930.0,0.7356272999895737,maximum,0.7875316999852657,8602.0,878,3,,0.06940800009761006,11090.0,665,9,,0.15273909992538393,9982.0,663,5,,0.38567290001083165,9634.0,790,3,
595,486,8866.0,0.75213130004704,maximum,0.8504733999725431,9506.0,851,3,,0.07825559994671494,12394.0,685,9,,0.15011609997600317,11158.0,695,5,,0.3711771999951452,10810.0,835,3,
596,475,8146.0,0.7544979000231251,maximum,0.7538526999996975,8754.0,786,3,,0.06694879999849945,11006.0,639,9,,0.13319329998921603,9966.0,637,5,,0.3268740000203252,9650.0,730,3,
597,471,7853.0,0.7551175999687985,maximum,0.8136746999807656,8525.0,851,3,,0.06797779991757125,10975.0,655,9,,0.13219269993714988,9797.0,654,5,,0.3264961000531912,9445.0,759,3,
598,473,7788.0,0.729408000013791,maximum,0.8307219999842346,8460.0,835,3,,0.07233220001216978,10670.0,644,9,,0.15594069997314364,9620.0,635,5,,0.35363360005430877,9324.0,740,3,
599,476,8250.0,0.7721264000283554,maximum,0.7567762000253424,8858.0,783,3,,0.06964140001218766,11577.0,647,9,,0.15273430000524968,10031.0,645,5,,0.3314656000584364,9715.0,756,3,
600,480,8078.0,0.7657260000705719,maximum,0.8219634999986738,8751.0,811,3,,0.0730485999956727,11020.0,647,9,,0.1449448000639677,10030.0,646,5,,0.384780399966985,9678.0,767,3,
601,470,7755.0,0.7645669999765232,maximum,0.8174617999466136,8411.0,815,3,,0.06823039997834712,10773.0,638,9,,0.14772979996632785,9771.0,645,5,,0.3308076000539586,9419.0,776,3,
602,482,8384.0,0.8398564999224618,maximum,0.7764612000901252,9136.0,840,3,,0.0766764999134466,11448.0,661,9,,0.1352158000227064,10388.0,649,5,,0.3487434000708163,9984.0,757,3,
603,476,8462.0,0.7544065999099985,maximum,0.8432072000578046,9102.0,845,3,,0.07364940003026277,11722.0,683,9,,0.15308690001256764,10486.0,679,5,,0.36687130003701895,10198.0,788,3,
604,482,8185.0,0.7878232001094148,maximum,0.8619552999734879,8889.0,877,3,,0.07197259995155036,11207.0,647,9,,0.1589976999675855,10061.0,650,5,,0.3161703000077978,9682.0,728,3,
605,483,8792.0,0.7672403999604285,maximum,0.7994013000279665,9448.0,812,3,,0.06847599998582155,12108.0,667,9,,0.15074930002447218,11008.0,666,5,,0.39157219999469817,10736.0,771,3,
606,477,8442.0,0.759609799948521,maximum,0.8295013000024483,9083.0,841,3,,0.07911020005121827,11700.0,657,9,,0.15614809992257506,10626.0,681,5,,0.4020254999632016,10250.0,809,3,
607,479,8463.0,0.7456966999452561,maximum,0.8158987000351772,9119.0,868,3,,0.08398049999959767,11435.0,666,9,,0.1536795999854803,10523.0,678,5,,0.3380168000003323,10183.0,770,3,
608,481,8603.0,0.7745348999742419,maximum,0.845611699973233,8972.0,818,2,,0.06905450008343905,11283.0,653,8,,0.13761699991300702,10463.0,673,4,,0.35691179998684675,10443.0,804,3,
609,474,7908.0,0.7565405999775976,maximum,0.8475029999390244,8900.0,874,3,,0.07038299995474517,11054.0,650,9,,0.1513018999248743,9984.0,643,5,,0.30710720003116876,9356.0,727,3,
610,481,8292.0,0.7544524999102578,maximum,0.8093061000108719,8980.0,857,3,,0.07447190000675619,11274.0,658,9,,0.15176829998381436,10564.0,684,5,,0.36719310004264116,10196.0,777,3,
611,483,8113.0,0.7665064000757411,maximum,0.8328309000935405,8801.0,855,3,,0.078377699945122,11347.0,677,9,,0.15061440004501492,10187.0,668,5,,0.3562462000409141,9833.0,801,3,
612,480,8144.0,0.7257558000274003,maximum,0.7656614000443369,8721.0,780,3,,0.06950500002130866,10916.0,655,9,,0.15649199998006225,10072.0,652,5,,0.36236340005416423,9705.0,760,3,
613,473,7676.0,0.753224499989301,maximum,0.7340286000398919,8284.0,782,3,,0.07133910001721233,10590.0,640,9,,0.12934200000017881,9632.0,645,5,,0.3399551999755204,9316.0,752,3,
614,477,8276.0,0.7297835000790656,maximum,0.7884073000168428,8932.0,856,3,,0.06823289999738336,11584.0,665,9,,0.1340850000269711,9984.0,653,5,,0.35508070001378655,9700.0,764,3,
615,482,8735.0,0.7782358999829739,maximum,0.7693419000133872,9375.0,817,3,,0.07361339998897165,11879.0,663,9,,0.14070460002403706,10495.0,661,5,,0.3319739999715239,10071.0,738,3,
616,481,8606.0,0.7514626999618486,maximum,0.8822624000022188,9518.0,868,3,,0.07360280002467334,12012.0,672,9,,0.1619720000308007,10798.0,677,5,,0.33367780002299696,10182.0,778,3,
617,471,8014.0,0.7161981000099331,maximum,0.8084031000034884,8686.0,819,3,,0.06779210001695901,11046.0,652,9,,0.14083869999740273,9818.0,656,5,,0.34069380001164973,9438.0,734,3,
618,473,8503.0,0.8096970999613404,maximum,0.7457480999873951,9127.0,811,3,,0.07113830000162125,11713.0,658,9,,0.1363132999977097,10607.0,677,5,,0.3378897000802681,10215.0,768,3,
619,475,8358.0,0.720673100091517,maximum,0.7676826000679284,8982.0,828,3,,0.07162449997849762,11400.0,656,9,,0.14137189998291433,10306.0,654,5,,0.3659054000163451,9950.0,742,3,
620,472,8237.0,0.7411013999953866,maximum,0.846899600001052,8861.0,816,3,,0.06646400003228337,11157.0,642,9,,0.14775030000600964,10097.0,648,5,,0.3415971000213176,9773.0,735,3,
621,478,8065.0,0.7373242999892682,maximum,0.82577430002857,8689.0,820,3,,0.06974579999223351,11001.0,650,9,,0.14942430006340146,10017.0,650,5,,0.33769899990875274,9657.0,744,3,
622,479,8533.0,0.7607908999780193,maximum,0.8049019000027329,9141.0,821,3,,0.07386640005279332,11729.0,653,9,,0.14059640001505613,10249.0,646,5,,0.32526270009111613,9893.0,743,3,
623,479,8635.0,0.747653300059028,maximum,0.7908232000190765,9547.0,849,3,,0.07534129999112338,12239.0,677,9,,0.15231269993819296,10775.0,668,5,,0.36652859998866916,10243.0,766,3,
624,481,8532.0,0.7694671000353992,maximum,0.8085658000782132,9156.0,817,3,,0.07236280001234263,11582.0,655,9,,0.14027709991205484,10360.0,646,5,,0.3246593000367284,10004.0,721,3,
625,472,7807.0,0.7461980999214575,maximum,0.8422097000293434,8511.0,866,3,,0.07460829999763519,10761.0,656,9,,0.15189980005379766,9975.0,673,5,,0.3532700000796467,9639.0,796,3,
626,488,8519.0,0.7655694000422955,maximum,0.8160472000017762,9127.0,816,3,,0.0677748000016436,11519.0,653,9,,0.13751039991620928,10503.0,642,5,,0.34456480003427714,10119.0,748,3,
627,478,8135.0,0.7797077000141144,maximum,0.7406622000271454,8743.0,792,3,,0.07409139990340918,11159.0,648,9,,0.14264770003501326,9987.0,642,5,,0.3734698999905959,9663.0,753,3,
628,471,8258.0,0.7001181000377983,maximum,0.7501604000572115,8866.0,824,3,,0.06595840002410114,11094.0,648,9,,0.14491969998925924,10350.0,656,5,,0.3509914999594912,10042.0,777,3,
629,478,8521.0,0.7516372000100091,maximum,0.8033974999561906,9433.0,834,3,,0.07280899991746992,11623.0,673,9,,0.14905350003391504,10637.0,653,5,,0.3719362000701949,10073.0,768,3,
630,473,7986.0,0.7328989999368787,maximum,0.8027020000154153,8594.0,799,3,,0.07194739999249578,11254.0,651,9,,0.1363306000130251,10098.0,663,5,,0.3599957999540493,9762.0,761,3,
631,477,8252.0,0.7685665999306366,maximum,0.803429500083439,8876.0,822,3,,0.07083089998923242,11112.0,637,9,,0.14273590000811964,10316.0,649,5,,0.3719000000273809,10004.0,768,3,
632,471,7941.0,0.7441527999471873,maximum,0.8163831999991089,8581.0,842,3,,0.07156360009685159,11015.0,653,9,,0.1415689999703318,9809.0,644,5,,0.36634519998915493,9549.0,776,3,
633,485,8405.0,0.7602467000251636,maximum,0.8286767000099644,9093.0,883,3,,0.07221560005564243,11533.0,663,9,,0.13731530006043613,10433.0,664,5,,0.33876940002664924,10109.0,773,3,
634,469,7817.0,0.7282443000003695,maximum,0.8244735999032855,8489.0,834,3,,0.0727562999818474,10721.0,644,9,,0.14910949999466538,9677.0,651,5,,0.36544080008752644,9393.0,763,3,
635,472,8277.0,0.7316624999511987,maximum,0.8137136999284849,8949.0,837,3,,0.0669381000334397,11409.0,653,9,,0.1368279999587685,10249.0,653,5,,0.3186930000083521,9965.0,759,3,
636,479,8078.0,0.7706998999929056,maximum,0.8731454000808299,8718.0,841,3,,0.07246149994898587,11288.0,662,9,,0.14352709997911006,10198.0,654,5,,0.40985190006904304,9878.0,805,3,
637,479,8067.0,0.7602622000267729,maximum,0.7975294999778271,8931.0,816,3,,0.07200309995096177,11599.0,659,9,,0.1465893000131473,10096.0,654,5,,0.3675539999967441,9515.0,789,3,
638,470,7975.0,0.7188619000371546,maximum,0.8040237999521196,8951.0,828,3,,0.06954599998425692,11171.0,640,9,,0.14662799995858222,10115.0,633,5,,0.34374520007986575,9559.0,759,3,
639,470,8102.0,0.7578960999380797,maximum,0.8516994999954477,8758.0,831,3,,0.07345360005274415,11408.0,663,9,,0.14681039995048195,10274.0,674,5,,0.3434127999935299,9774.0,777,3,
640,485,8610.0,0.7235347999958321,maximum,0.8195571999531239,9218.0,821,3,,0.07086269999854267,12014.0,658,9,,0.14624550007283688,10818.0,670,5,,0.3608898000093177,10450.0,772,3,
641,481,8615.0,0.8150552000151947,maximum,0.7719497999642044,9511.0,837,3,,0.07900729996617883,11791.0,664,9,,0.14146710000932217,10663.0,644,5,,0.3327974999556318,10111.0,777,3,
642,471,7677.0,0.7156729999696836,maximum,0.8048466999316588,8301.0,820,3,,0.0793662000214681,10629.0,650,9,,0.15259009995497763,9601.0,651,5,,0.36204619996715337,9261.0,740,3,
643,485,8133.0,0.7718706999439746,maximum,0.7791413000086322,9029.0,822,3,,0.07406250003259629,11225.0,648,9,,0.14365619991440326,10313.0,652,5,,0.3201577999861911,9733.0,761,3,
644,474,8338.0,0.753132599988021,maximum,0.8281600000336766,9042.0,884,3,,0.07237929990515113,11822.0,660,9,,0.13877510000020266,10387.0,646,5,,0.3400401999242604,9938.0,752,3,
645,493,8078.0,0.8083761999150738,maximum,0.7837791000492871,8719.0,822,3,,0.07493729994166642,11248.0,661,9,,0.1462836000137031,9934.0,666,5,,0.3596915000816807,9638.0,783,3,
646,479,8530.0,0.7831915999995545,maximum,0.8012552000582218,9138.0,818,3,,0.07169410004280508,11792.0,662,9,,0.14097110007423908,10362.0,655,5,,0.3537729000672698,10042.0,744,3,
647,479,8069.0,0.7182521000504494,maximum,0.7644512000260875,9078.0,796,3,,0.07069970003794879,11145.0,643,9,,0.1522543999599293,10345.0,651,5,,0.3460425999946892,9789.0,767,3,
648,484,8438.0,0.7764035000000149,maximum,0.807291500037536,9046.0,821,3,,0.07433870004024357,11536.0,674,9,,0.15520339994691312,10534.0,677,5,,0.3602479000110179,10190.0,804,3,
649,475,8500.0,0.7157292000483721,maximum,0.8248178000794724,9140.0,805,3,,0.06956259999424219,11486.0,647,9,,0.1370418999576941,10340.0,641,5,,0.32170970004517585,9996.0,733,3,
650,458,7716.0,0.7289231999311596,maximum,0.7604358999524266,8308.0,782,3,,0.06983340007718652,10994.0,650,9,,0.15037639997899532,9744.0,641,5,,0.37930890009738505,9396.0,776,3,
651,478,8092.0,0.7432861999841407,maximum,0.8238861999707296,9100.0,851,3,,0.06743669998832047,11778.0,654,9,,0.1420440999791026,10408.0,665,5,,0.32769519998691976,9764.0,743,3,
652,475,8173.0,0.7251587999053299,maximum,0.8095266000600532,8829.0,857,3,,0.07240409997757524,11159.0,646,9,,0.13477060000877827,10093.0,657,5,,0.3392978999763727,9767.0,746,3,
653,477,8200.0,0.7435000999830663,maximum,0.8794332999968901,8856.0,852,3,,0.07408239995129406,11226.0,652,9,,0.14858130004722625,10084.0,656,5,,0.3362940000370145,9744.0,761,3,
654,473,8266.0,0.7454369999468327,maximum,0.7585523000452667,8955.0,797,3,,0.07504499994684011,11368.0,653,9,,0.14536379999481142,10138.0,653,5,,0.34258350008167326,9770.0,745,3,
655,489,9139.0,0.7850461000343785,maximum,0.8425835999660194,10051.0,862,3,,0.07748980005271733,12711.0,698,9,,0.14831199997570366,11475.0,684,5,,0.39370289992075413,10931.0,792,3,
656,483,8378.0,0.7372115000616759,maximum,0.7956750000594184,9034.0,843,3,,0.07296589994803071,11390.0,670,9,,0.15168799995444715,10378.0,680,5,,0.3615609999978915,10219.0,777,3,
657,485,8921.0,0.7784698000177741,maximum,0.7838214000221342,9785.0,785,3,,0.07810339995194227,12333.0,667,9,,0.14431899995543063,11297.0,668,5,,0.3648049000184983,10705.0,802,3,
658,481,7686.0,0.7446916999761015,maximum,0.886144099989906,8343.0,849,3,,0.06938550004269928,10676.0,648,9,,0.1462762999581173,9706.0,650,5,,0.3279993000905961,9358.0,751,3,
659,485,8242.0,0.7876355999615043,maximum,0.7798707999754697,8930.0,859,3,,0.07385739998426288,11446.0,667,9,,0.1483606001129374,10350.0,675,5,,0.36410149990115315,10075.0,779,3,
660,481,8594.0,0.7572139999829233,maximum,0.8690747999353334,9234.0,852,3,,0.07338560000061989,11562.0,666,9,,0.14987000008113682,10430.0,652,5,,0.3690334999701008,10210.0,783,3,
661,479,8746.0,0.749032000079751,maximum,0.7642166999867186,9370.0,827,3,,0.07280720002017915,11890.0,667,9,,0.15152049995958805,10766.0,675,5,,0.3747928999364376,10354.0,776,3,
662,478,8434.0,0.7405824000015855,maximum,0.8100824999855831,9106.0,850,3,,0.07311959995422512,11658.0,665,9,,0.14849619998130947,10506.0,660,5,,0.35557369992602617,10258.0,776,3,
663,472,7973.0,0.7344867000356317,maximum,0.7868769000051543,8597.0,819,3,,0.06875069998204708,10815.0,645,9,,0.14489570003934205,9853.0,640,5,,0.31919190008193254,9485.0,720,3,
664,475,8159.0,0.7706958000781015,maximum,0.8078459999524057,8784.0,824,3,,0.07028109999373555,11093.0,633,9,,0.14160039997659624,10219.0,655,5,,0.3474972000112757,9943.0,761,3,
665,477,8181.0,0.7701701000332832,maximum,0.8153807000489905,8837.0,827,3,,0.0705974999582395,11423.0,680,9,,0.1545628000749275,10045.0,655,5,,0.3582868999801576,9710.0,773,3,
666,478,8405.0,0.7493635000428185,maximum,0.8571773000294343,9109.0,887,3,,0.07230260001961142,11485.0,658,9,,0.14450039993971586,10365.0,661,5,,0.3301400999771431,10069.0,797,3,
667,483,8363.0,0.7702703999821097,maximum,0.8349372000666335,8971.0,826,3,,0.07388760009780526,11635.0,673,9,,0.1473711000289768,10283.0,660,5,,0.3779761000769213,9859.0,779,3,
668,482,8095.0,0.7741295000305399,maximum,0.7729662000201643,8991.0,829,3,,0.07882920000702143,11561.0,658,9,,0.144069500034675,10351.0,649,5,,0.36652070004493,9799.0,766,3,
669,484,8275.0,0.7546455999836326,maximum,0.7665567999938503,8915.0,832,3,,0.06779570004437119,11573.0,664,9,,0.13675649999640882,10443.0,654,5,,0.35188860003836453,10091.0,791,3,
670,486,8250.0,0.7870487000327557,maximum,0.813029200071469,8827.0,793,3,,0.07130720000714064,11260.0,645,9,,0.14471419993788004,10418.0,656,5,,0.3657426000572741,10090.0,782,3,
671,477,8433.0,0.7820254999678582,maximum,0.7761668999446556,9089.0,828,3,,0.07249359996058047,11829.0,666,9,,0.1435361000476405,10697.0,664,5,,0.355812199995853,10345.0,793,3,
672,478,8347.0,0.7714833000209183,maximum,0.7946818000636995,8939.0,787,3,,0.07383270002901554,11983.0,677,9,,0.14205109991598874,10459.0,654,5,,0.3440008999314159,10131.0,764,3,
673,468,8407.0,0.7278574000811204,maximum,0.7852164000505581,8999.0,808,3,,0.07341369998175651,11645.0,667,9,,0.14834900002460927,10455.0,671,5,,0.35837539995554835,10143.0,797,3,
674,470,7556.0,0.7389971000375226,maximum,0.7408250999869779,8133.0,768,3,,0.06699149997439235,10842.0,648,9,,0.14740459993481636,9572.0,656,5,,0.35813549999147654,9196.0,754,3,
675,487,8128.0,0.7692910999758169,maximum,0.8708801999455318,8816.0,855,3,,0.06772559997625649,12062.0,663,9,,0.14588319999165833,10540.0,680,5,,0.3368730000220239,10144.0,818,3,
676,472,8080.0,0.8575152000412345,maximum,0.796489299973473,8688.0,815,3,,0.07554740004707128,11234.0,655,9,,0.15838160004932433,10084.0,658,5,,0.37877759989351034,9744.0,776,3,
677,474,7535.0,0.7693047999637201,maximum,0.7780956999631599,8159.0,805,3,,0.06927820004057139,10943.0,655,9,,0.16222190007101744,9675.0,663,5,,0.34779830009210855,9327.0,775,3,
678,472,8255.0,0.7626881999894977,maximum,0.8653216999955475,8927.0,875,3,,0.06847870000638068,11243.0,651,9,,0.1450864999787882,10403.0,671,5,,0.35388359997887164,10111.0,787,3,
679,462,8013.0,0.7108526000520214,maximum,0.7677769999718294,8621.0,777,3,,0.07056340004783124,10863.0,649,9,,0.14721109997481108,9877.0,647,5,,0.31668739998713136,9573.0,747,3,
680,467,8108.0,0.7464766000630334,maximum,0.8252614000812173,8780.0,843,3,,0.08690380002371967,10912.0,650,9,,0.14652789989486337,10025.0,654,5,,0.34021080005913973,9684.0,759,3,
681,478,8043.0,0.7543660999508575,maximum,0.7588036999804899,8971.0,831,3,,0.07151689997408539,11493.0,652,9,,0.14014030003454536,10331.0,654,5,,0.3282162999967113,9803.0,811,3,
682,480,8127.0,0.7552105999784544,maximum,1.0422032999340445,8751.0,810,3,,0.07672179990913719,10989.0,654,9,,0.1548779000295326,9947.0,661,5,,0.3483430000487715,9647.0,764,3,
683,474,8370.0,0.7556047999532893,maximum,0.7730738000245765,8994.0,793,3,,0.06574759993236512,11288.0,648,9,,0.14090440003201365,10246.0,651,5,,0.340679100016132,9874.0,748,3,
684,479,8241.0,0.7241361000342295,maximum,0.846067100064829,9185.0,883,3,,0.07116410008165985,11713.0,662,9,,0.14852519996929914,10773.0,686,5,,0.35352620005141944,10089.0,779,3,
685,479,8326.0,0.786895899916999,maximum,0.8729150999570265,9046.0,903,3,,0.07444870006293058,11580.0,663,9,,0.14159630006179214,10294.0,674,5,,0.36286350002046674,9990.0,784,3,
686,480,8265.0,0.7665465999161825,maximum,0.7604355000657961,8905.0,812,3,,0.0709082999965176,11387.0,649,9,,0.1371331000700593,10097.0,638,5,,0.3068050999427214,9769.0,725,3,
687,483,8709.0,0.7621835999889299,maximum,0.801287499954924,9365.0,817,3,,0.07279230002313852,11829.0,655,9,,0.13714750006329268,10573.0,654,5,,0.34679639991372824,10197.0,758,3,
688,476,8241.0,0.8335145000601187,maximum,0.8611496000085026,8850.0,828,3,,0.08244370005559176,11473.0,675,9,,0.14422899996861815,10433.0,682,5,,0.363182200002484,10137.0,818,3,
689,479,8543.0,0.7498114999616519,maximum,0.7972187000559643,9135.0,792,3,,0.07497749989852309,11577.0,657,9,,0.14249110000673681,10283.0,642,5,,0.3335585000459105,9959.0,736,3,
690,476,8396.0,0.7681401000590995,maximum,0.8605977999977767,9340.0,872,3,,0.06898620002903044,11866.0,663,9,,0.14207770000211895,10544.0,665,5,,0.3824190000304952,9972.0,769,3,
691,483,8130.0,0.7745790000772104,maximum,0.790990800014697,8770.0,817,3,,0.07034880004357547,11300.0,642,9,,0.13847510004416108,9958.0,632,5,,0.319462800049223,9651.0,729,3,
692,467,8086.0,0.6996403000084683,maximum,0.8005241999635473,8758.0,825,3,,0.07092960004229099,11036.0,644,9,,0.15348720003385097,10026.0,640,5,,0.3304862000513822,9726.0,762,3,
693,466,7986.0,0.72523929993622,maximum,0.8237919999519363,8690.0,884,3,,0.07244170003104955,11096.0,648,9,,0.16778919997159392,9754.0,649,5,,0.3325626999139786,9330.0,734,3,
694,469,8044.0,0.7121422999771312,maximum,0.8586710999952629,8685.0,823,3,,0.06756930006667972,11044.0,651,9,,0.1443908999208361,10032.0,658,5,,0.3472772999666631,9644.0,732,3,
695,480,8325.0,0.7790088000474498,maximum,0.8293625999940559,8965.0,836,3,,0.0742519999621436,11358.0,658,9,,0.15138840000145137,10277.0,676,5,,0.3477758999215439,9829.0,746,3,
696,472,7998.0,0.7184833999490365,maximum,0.8113292999332771,8622.0,806,3,,0.07027759996708483,11062.0,652,9,,0.14587120001669973,10047.0,647,5,,0.3350036999909207,9774.0,774,3,
697,472,7853.0,0.74992019997444,maximum,0.796400900115259,8477.0,805,3,,0.06999649992212653,11311.0,656,9,,0.15510790003463626,10277.0,683,5,,0.3768380000256002,9917.0,792,3,
698,475,8746.0,0.7590666000032797,maximum,0.83591400005389,9402.0,870,3,,0.07184790004976094,12188.0,681,9,,0.14602720004040748,10762.0,684,5,,0.3366830999730155,10346.0,777,3,
